# col1: k (Å^-1)
# col2-6 : 排序块 10..14（原始数据）
# col7-11 : 重连后的物理带（编号按 K 点能量顺序）
  1.140822    1.24458    2.47639    2.72330    4.29127    6.91891    1.24458    2.47639    2.72330    4.29127    6.91891   10   11   12   13   14
  1.151792    1.22055    2.47256    2.75186    4.30760    6.89346    1.22055    2.47256    2.75186    4.30760    6.89346   10   11   12   13   14
  1.162761    1.19658    2.46875    2.77933    4.32335    6.86851    1.19658    2.46875    2.77933    4.32335    6.86851   10   11   12   13   14
  1.173731    1.17298    2.46489    2.80560    4.33818    6.84502    1.17298    2.46489    2.80560    4.33818    6.84502   10   11   12   13   14
  1.184700    1.15010    2.46091    2.83047    4.35184    6.82394    1.15010    2.46091    2.83047    4.35184    6.82394   10   11   12   13   14
  1.195669    1.12824    2.45676    2.85375    4.36421    6.80610    1.12824    2.45676    2.85375    4.36421    6.80610   10   11   12   13   14
  1.206639    1.10770    2.45238    2.87525    4.37527    6.79208    1.10770    2.45238    2.87525    4.37527    6.79208   10   11   12   13   14
  1.217608    1.08869    2.44781    2.89478    4.38512    6.78207    1.08869    2.44781    2.89478    4.38512    6.78207   10   11   12   13   14
  1.228578    1.07139    2.44309    2.91221    4.39389    6.77588    1.07139    2.44309    2.91221    4.39389    6.77588   10   11   12   13   14
  1.239547    1.05591    2.43837    2.92744    4.40175    6.77299    1.05591    2.43837    2.92744    4.40175    6.77299   10   11   12   13   14
  1.250517    1.04233    2.43382    2.94043    4.40883    6.77262    1.04233    2.43382    2.94043    4.40883    6.77262   10   11   12   13   14
  1.261486    1.03069    2.42963    2.95119    4.41520    6.77388    1.03069    2.42963    2.95119    4.41520    6.77388   10   11   12   13   14
  1.272456    1.02101    2.42600    2.95977    4.42084    6.77592    1.02101    2.42600    2.95977    4.42084    6.77592   10   11   12   13   14
  1.283425    1.01334    2.42308    2.96626    4.42562    6.77801    1.01334    2.42308    2.96626    4.42562    6.77801   10   11   12   13   14
  1.294394    1.00772    2.42099    2.97075    4.42937    6.77961    1.00772    2.42099    2.97075    4.42937    6.77961   10   11   12   13   14
  1.305364    1.00423    2.41977    2.97333    4.43187    6.78046    1.00423    2.41977    2.97333    4.43187    6.78046   10   11   12   13   14
  1.316333    1.00293    2.41941    2.97408    4.43290    6.78045    1.00293    2.41941    2.97408    4.43290    6.78045   10   11   12   13   14
  1.327303    1.00387    2.41983    2.97314    4.43236    6.77946    1.00387    2.41983    2.97314    4.43236    6.77946   10   11   12   13   14
  1.338272    1.00706    2.42095    2.97060    4.43023    6.77747    1.00706    2.42095    2.97060    4.43023    6.77747   10   11   12   13   14
  1.349242    1.01254    2.42272    2.96645    4.42642    6.77462    1.01254    2.42272    2.96645    4.42642    6.77462   10   11   12   13   14
  1.360211    1.02030    2.42512    2.96066    4.42092    6.77102    1.02030    2.42512    2.96066    4.42092    6.77102   10   11   12   13   14
  1.371181    1.03026    2.42821    2.95322    4.41378    6.76671    1.03026    2.42821    2.95322    4.41378    6.76671   10   11   12   13   14
  1.382150    1.04230    2.43209    2.94411    4.40509    6.76163    1.04230    2.43209    2.94411    4.40509    6.76163   10   11   12   13   14
  1.393120    1.05622    2.43690    2.93340    4.39496    6.75570    1.05622    2.43690    2.93340    4.39496    6.75570   10   11   12   13   14
  1.404089    1.07179    2.44284    2.92115    4.38349    6.74884    1.07179    2.44284    2.92115    4.38349    6.74884   10   11   12   13   14
  1.415058    1.08877    2.45010    2.90751    4.37073    6.74104    1.08877    2.45010    2.90751    4.37073    6.74104   10   11   12   13   14
  1.426028    1.10693    2.45887    2.89262    4.35669    6.73236    1.10693    2.45887    2.89262    4.35669    6.73236   10   11   12   13   14
  1.436997    1.12606    2.46928    2.87667    4.34131    6.72288    1.12606    2.46928    2.87667    4.34131    6.72288   10   11   12   13   14
  1.447967    1.14600    2.48137    2.85983    4.32453    6.71272    1.14600    2.48137    2.85983    4.32453    6.71272   10   11   12   13   14
  1.458936    1.16663    2.49512    2.84228    4.30626    6.70195    1.16663    2.49512    2.84228    4.30626    6.70195   10   11   12   13   14
  1.469906    1.18787    2.51041    2.82414    4.28644    6.69061    1.18787    2.51041    2.82414    4.28644    6.69061   10   11   12   13   14
