  0.32908336E+00 -0.12443981E+02
  0.34005280E+00 -0.12487032E+02
  0.35102225E+00 -0.12532054E+02
  0.36199169E+00 -0.12576982E+02
  0.37296114E+00 -0.12620468E+02
  0.38393058E+00 -0.12662055E+02
  0.39490003E+00 -0.12702128E+02
  0.40586948E+00 -0.12741685E+02
  0.41683892E+00 -0.12782035E+02
  0.42780837E+00 -0.12824482E+02
  0.43877781E+00 -0.12870053E+02
  0.44974726E+00 -0.12919299E+02
  0.46071670E+00 -0.12972173E+02
  0.47168615E+00 -0.13028006E+02
  0.48265559E+00 -0.13085577E+02
  0.49362504E+00 -0.13143285E+02
  0.50459448E+00 -0.13199395E+02
  0.51556393E+00 -0.13252334E+02
  0.52653337E+00 -0.13300961E+02
  0.53750282E+00 -0.13344753E+02
  0.54847226E+00 -0.13383878E+02
  0.55944171E+00 -0.13419121E+02
  0.57041115E+00 -0.13451707E+02
  0.58138060E+00 -0.13483052E+02
  0.59235005E+00 -0.13514506E+02
  0.60331949E+00 -0.13547129E+02
  0.61428894E+00 -0.13581532E+02
  0.62525838E+00 -0.13617807E+02
  0.63622783E+00 -0.13655523E+02
  0.64719727E+00 -0.13693821E+02
  0.65816672E+00 -0.13731556E+02
  0.66913616E+00 -0.13767501E+02
  0.68010561E+00 -0.13800555E+02
  0.69107505E+00 -0.13829943E+02
  0.70204450E+00 -0.13855340E+02
  0.71301394E+00 -0.13876917E+02
  0.72398339E+00 -0.13895296E+02
  0.73495283E+00 -0.13911409E+02
  0.74592228E+00 -0.13926330E+02
  0.75689172E+00 -0.13941077E+02
  0.76786117E+00 -0.13956456E+02
  0.77883061E+00 -0.13972938E+02
  0.78980006E+00 -0.13990613E+02
  0.80076951E+00 -0.14009193E+02
  0.81173895E+00 -0.14028083E+02
  0.82270840E+00 -0.14046495E+02
  0.83367784E+00 -0.14063588E+02
  0.84464729E+00 -0.14078631E+02
  0.85561673E+00 -0.14091127E+02
  0.86658618E+00 -0.14100908E+02
  0.87755562E+00 -0.14108155E+02
  0.88852507E+00 -0.14113357E+02
  0.89949451E+00 -0.14117212E+02
  0.91046396E+00 -0.14120505E+02
  0.92143340E+00 -0.14123968E+02
  0.93240285E+00 -0.14128172E+02
  0.94337229E+00 -0.14133437E+02
  0.95434174E+00 -0.14139803E+02
  0.96531118E+00 -0.14147031E+02
  0.97628063E+00 -0.14154662E+02
  0.98725008E+00 -0.14162100E+02
  0.99821952E+00 -0.14168728E+02
  0.10091890E+01 -0.14174023E+02
  0.10201584E+01 -0.14177647E+02
  0.10311279E+01 -0.14179509E+02
  0.10420973E+01 -0.14179765E+02
  0.10530667E+01 -0.14178783E+02
  0.10640362E+01 -0.14177072E+02
  0.10750056E+01 -0.14175198E+02
  0.10859751E+01 -0.14173694E+02
  0.10969445E+01 -0.14172985E+02
  0.11079140E+01 -0.14173325E+02
  0.11188834E+01 -0.14174768E+02
  0.11298529E+01 -0.14177161E+02
  0.11408223E+01 -0.14180185E+02
  0.11517918E+01 -0.14183415E+02
  0.11627612E+01 -0.14186410E+02
  0.11737306E+01 -0.14188793E+02
  0.11847001E+01 -0.14190319E+02
  0.11956695E+01 -0.14190892E+02
  0.12066390E+01 -0.14190553E+02
  0.12176084E+01 -0.14189451E+02
  0.12285779E+01 -0.14187813E+02
  0.12395473E+01 -0.14185922E+02
  0.12505168E+01 -0.14184080E+02
  0.12614862E+01 -0.14182565E+02
  0.12724557E+01 -0.14181571E+02
  0.12834251E+01 -0.14181163E+02
  0.12943945E+01 -0.14181263E+02
  0.13053640E+01 -0.14181665E+02
  0.13163334E+01 -0.14182112E+02
  0.13273029E+01 -0.14182296E+02
  0.13382723E+01 -0.14182022E+02
  0.13492418E+01 -0.14181328E+02
  0.13602112E+01 -0.14180351E+02
  0.13711807E+01 -0.14179255E+02
  0.13821501E+01 -0.14178179E+02
  0.13931196E+01 -0.14177235E+02
  0.14040890E+01 -0.14176532E+02
  0.14150584E+01 -0.14176202E+02
  0.14260279E+01 -0.14176394E+02
  0.14369973E+01 -0.14177239E+02
  0.14479668E+01 -0.14178799E+02
  0.14589362E+01 -0.14181025E+02
  0.14699057E+01 -0.14183749E+02
  0.14808751E+01 -0.14186715E+02
  0.14918446E+01 -0.14189636E+02
  0.15028140E+01 -0.14192254E+02
  0.15137834E+01 -0.14194380E+02
  0.15247529E+01 -0.14195903E+02
  0.15357223E+01 -0.14196788E+02
  0.15466918E+01 -0.14197062E+02
  0.15576612E+01 -0.14196813E+02
  0.15686307E+01 -0.14196197E+02
  0.15796001E+01 -0.14195424E+02
  0.15905696E+01 -0.14194734E+02
  0.16015390E+01 -0.14194352E+02
  0.16125085E+01 -0.14194446E+02
  0.16234779E+01 -0.14195098E+02
  0.16344473E+01 -0.14196297E+02
  0.16454168E+01 -0.14197952E+02
